mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_samples,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6285525321960449,0.043874860914221936,0.009968090057373046,0.0012314687494430975,10,0.7,0.8,0.03,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.49,0.555,0.545,0.51,0.56,0.5319999999999999,0.02731300056749535,107
0.604324197769165,0.03440962266690828,0.01166529655456543,0.0007877840155012803,10,0.7,0.8,0.07,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.5,0.575,0.53,0.545,0.49,0.5279999999999999,0.03075711299845939,159
0.6228445053100586,0.03816590551300868,0.010631942749023437,0.002755173082858385,10,0.7,0.8,0.1,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.525,0.515,0.54,0.54,0.545,0.533,0.011224972160321834,96
0.757575273513794,0.037050326546715355,0.01310577392578125,0.001998995763246038,10,0.7,0.9,0.01,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.51,0.525,0.545,0.545,0.55,0.5349999999999999,0.015165750888103116,75
0.6651703834533691,0.049570658361810384,0.012975406646728516,0.0029315338139270387,10,0.7,0.9,0.03,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.525,0.555,0.52,0.535,0.54,0.535,0.012247448713915901,65
0.6168175220489502,0.07177445546662242,0.013143587112426757,0.00242630192857969,10,0.7,0.9,0.07,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.5,0.535,0.515,0.535,0.515,0.5200000000000001,0.013416407864998751,224
0.6092455387115479,0.021735619608907224,0.011748361587524413,0.0011345832259850703,10,0.7,0.9,0.1,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.52,0.545,0.54,0.51,0.53,0.5290000000000001,0.012806248474865708,134
0.8348435878753662,0.030667142312138296,0.012331962585449219,0.0006063020749570442,10,0.7,1.0,0.01,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.465,0.535,0.56,0.515,0.51,0.517,0.03140063693621517,240
0.7985817909240722,0.018867893329225446,0.01207122802734375,0.0016392780103285,10,0.7,1.0,0.03,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.495,0.55,0.57,0.535,0.525,0.5349999999999999,0.025099800796022257,75
0.6295907020568847,0.030220450185045242,0.01263737678527832,0.0032805185378807396,10,0.7,1.0,0.07,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.515,0.555,0.535,0.555,0.515,0.535,0.017888543819998333,65
0.752305555343628,0.05277799876620745,0.013432598114013672,0.00220250340914915,10,0.7,1.0,0.1,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.5,0.51,0.53,0.56,0.505,0.521,0.02200000000000002,216
0.8756653308868408,0.0875256065733939,0.01803736686706543,0.0043286490926978055,10,0.8,0.7,0.01,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.495,0.515,0.52,0.55,0.515,0.519,0.017720045146669368,232
0.8848226547241211,0.061401877585958255,0.01654815673828125,0.0052849622635337875,10,0.8,0.7,0.03,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.515,0.53,0.535,0.56,0.53,0.534,0.014628738838327807,80
0.577594804763794,0.025535546896019716,0.011981439590454102,0.0018343220395508643,10,0.8,0.7,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.495,0.52,0.52,0.56,0.515,0.522,0.021118712081942895,207
0.5716261386871337,0.03588252576500523,0.010487127304077148,0.0018827584651293222,10,0.8,0.7,0.1,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.52,0.56,0.525,0.55,0.49,0.5290000000000001,0.024576411454889036,134
0.7696374416351318,0.03173508605511126,0.010862064361572266,0.001593990545200577,10,0.8,0.8,0.01,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.475,0.545,0.54,0.525,0.515,0.52,0.024899799195977484,226
0.7998490333557129,0.05609527463290219,0.012137126922607423,0.001249351249731605,10,0.8,0.8,0.03,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.53,0.545,0.52,0.55,0.51,0.531,0.014966629547095779,109
0.6718509197235107,0.10303028307742845,0.011955022811889648,0.00227289875779231,10,0.8,0.8,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.5,0.55,0.535,0.52,0.52,0.525,0.016733200530681527,182
0.5340098381042481,0.04629093581774699,0.010006999969482422,0.001133384215651499,10,0.8,0.8,0.1,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.52,0.54,0.535,0.525,0.51,0.526,0.01067707825203132,172
0.798455810546875,0.03160454267122757,0.009971189498901366,0.0013845921424883824,10,0.8,0.9,0.01,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.475,0.545,0.5,0.535,0.53,0.517,0.025806975801127903,240
0.7189559936523438,0.013802401947097908,0.009817075729370118,0.0014190493603043874,10,0.8,0.9,0.03,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.525,0.515,0.565,0.565,0.55,0.5439999999999999,0.020591260281973972,9
0.6472215175628662,0.027625094215988237,0.010672807693481445,0.0018722766828237957,10,0.8,0.9,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.55,0.535,0.515,0.505,0.5,0.521,0.018814887722226798,216
0.5515629291534424,0.030705123478280784,0.008234024047851562,0.0007921718972693829,10,0.8,0.9,0.1,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.52,0.54,0.55,0.53,0.52,0.532,0.011661903789690611,102
0.7732414245605469,0.05013969731804549,0.010237693786621094,0.001203450949505982,10,0.8,1.0,0.01,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.52,0.555,0.52,0.545,0.555,0.539,0.015937377450509244,31
0.7389666080474854,0.03148411110590403,0.009388017654418945,0.0009379821717811633,10,0.8,1.0,0.03,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.515,0.545,0.55,0.525,0.495,0.526,0.0200997512422418,172
0.6686030387878418,0.02534411723478137,0.008425331115722657,0.000159258942335769,10,0.8,1.0,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.555,0.54,0.515,0.545,0.54,0.539,0.01319090595827293,31
0.6237912654876709,0.02527655184181324,0.00897073745727539,0.000893040675252382,10,0.8,1.0,0.1,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.515,0.545,0.535,0.54,0.5,0.527,0.016911534525287777,163
0.6453222751617431,0.019667324697302823,0.009497404098510742,0.0011735273343137641,10,0.9,0.7,0.01,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.495,0.545,0.545,0.505,0.52,0.522,0.02039607805437116,207
0.6974384307861328,0.054203914916909596,0.012006616592407227,0.0011290081823050772,10,0.9,0.7,0.03,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.525,0.53,0.565,0.5,0.555,0.535,0.023021728866442666,65
0.6581374645233155,0.03976301325103359,0.011717271804809571,0.0008436349486507297,10,0.9,0.7,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.53,0.575,0.54,0.555,0.48,0.536,0.031843366656181316,54
0.555653190612793,0.0260600856666502,0.009562206268310548,0.0012882357699256519,10,0.9,0.7,0.1,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.495,0.535,0.505,0.555,0.515,0.5210000000000001,0.021540659228538036,214
0.7743966102600097,0.03374975672170541,0.010898542404174805,0.001590532491145747,10,0.9,0.8,0.01,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.51,0.52,0.525,0.535,0.54,0.526,0.01067707825203132,172
0.6829046249389649,0.03635317235014244,0.012986421585083008,0.0035076953513973157,10,0.9,0.8,0.03,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.515,0.53,0.56,0.555,0.54,0.54,0.016431676725154998,26
0.6788538455963135,0.04363507567848326,0.01178436279296875,0.0032372470856555507,10,0.9,0.8,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.53,0.56,0.54,0.525,0.525,0.536,0.01319090595827293,54
0.6002020359039306,0.018350556089376337,0.008526802062988281,0.0007514648171089697,10,0.9,0.8,0.1,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.535,0.525,0.52,0.56,0.49,0.526,0.02267156809750929,172
0.8222538948059082,0.01922747950264526,0.011000823974609376,0.0013289534185623097,10,0.9,0.9,0.01,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.485,0.53,0.53,0.52,0.55,0.523,0.02135415650406264,198
0.7512040615081788,0.0780592972446522,0.01183457374572754,0.0027771702309749096,10,0.9,0.9,0.03,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.495,0.55,0.555,0.56,0.545,0.541,0.023537204591879662,20
0.6758092880249024,0.030901637204533018,0.009771776199340821,0.0009271147380742777,10,0.9,0.9,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.515,0.55,0.555,0.54,0.52,0.536,0.015937377450509244,54
0.6211472034454346,0.026293005139301717,0.009387350082397461,0.0007993267464602485,10,0.9,0.9,0.1,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.515,0.54,0.525,0.525,0.51,0.523,0.01029563014098701,198
0.9088590621948243,0.02308663273306923,0.010627412796020507,0.0014442012486839807,10,0.9,1.0,0.01,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.465,0.51,0.53,0.525,0.505,0.507,0.02293468988235943,256
0.8064423084259034,0.06328068902060655,0.009994888305664062,0.000649705730927637,10,0.9,1.0,0.03,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.515,0.53,0.485,0.55,0.525,0.521,0.021307275752662534,216
0.7382586479187012,0.06511288149519923,0.009980201721191406,0.0017971383879253158,10,0.9,1.0,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.52,0.515,0.53,0.525,0.53,0.524,0.0058309518948453055,189
0.7103894710540771,0.04854397912771642,0.010484457015991211,0.0013729532061447572,10,0.9,1.0,0.1,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.49,0.52,0.53,0.53,0.51,0.516,0.014966629547095779,246
0.8075601577758789,0.026475150132610228,0.011733102798461913,0.0008975919565424031,10,1.0,0.7,0.01,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.525,0.52,0.51,0.51,0.52,0.517,0.006000000000000005,240
0.7047512054443359,0.03268127040449637,0.009111833572387696,0.00041508890717813224,10,1.0,0.7,0.03,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.495,0.535,0.535,0.545,0.525,0.5269999999999999,0.01720465053408527,167
0.6104046821594238,0.03791219862608611,0.010561895370483399,0.002441932299311176,10,1.0,0.7,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.51,0.565,0.505,0.53,0.52,0.526,0.021307275752662495,172
0.623882246017456,0.045919160813058114,0.012711286544799805,0.0019116796733040643,10,1.0,0.7,0.1,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.495,0.555,0.555,0.505,0.535,0.529,0.024979991993593614,140
0.8129085540771485,0.03640331835131974,0.010338592529296874,0.0014713606297495452,10,1.0,0.8,0.01,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.485,0.54,0.525,0.545,0.51,0.5209999999999999,0.021771541057077258,222
0.7805946350097657,0.014694511358509308,0.01258397102355957,0.0028287489271070195,10,1.0,0.8,0.03,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.515,0.54,0.535,0.52,0.49,0.5200000000000001,0.017606816861659026,224
0.6091581344604492,0.0253378284432833,0.009198665618896484,0.0009319735231961572,10,1.0,0.8,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.5,0.545,0.525,0.535,0.535,0.528,0.01536229149573723,147
0.6112373828887939,0.04396585558490342,0.00861363410949707,0.0006953915815689051,10,1.0,0.8,0.1,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.51,0.515,0.53,0.505,0.485,0.509,0.014628738838327807,255
0.9233639717102051,0.05008771645828222,0.010610437393188477,0.001894840806991168,10,1.0,0.9,0.01,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.48,0.54,0.525,0.535,0.54,0.524,0.02267156809750929,189
0.8450734615325928,0.029525667703371405,0.008939647674560547,0.00025640734264365916,10,1.0,0.9,0.03,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.565,0.505,0.525,0.555,0.545,0.5389999999999999,0.021540659228538008,35
0.6604197025299072,0.019736413779035185,0.008266067504882813,0.0007623679822221994,10,1.0,0.9,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.495,0.55,0.53,0.53,0.545,0.53,0.01923538406167136,118
0.680665922164917,0.06496837689070888,0.009671592712402343,0.001148564509546656,10,1.0,0.9,0.1,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.535,0.54,0.525,0.52,0.515,0.527,0.009273618495495713,163
0.9865304946899414,0.060977330340994215,0.011237335205078126,0.0009158183842233591,10,1.0,1.0,0.01,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.505,0.515,0.555,0.525,0.52,0.524,0.01685229954635273,189
0.9022627353668213,0.010644494256564139,0.010473394393920898,0.0009402803489748328,10,1.0,1.0,0.03,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.515,0.575,0.495,0.52,0.525,0.526,0.02653299832284318,172
0.7329955577850342,0.03323939637737637,0.009054136276245118,0.001049808822130916,10,1.0,1.0,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.53,0.51,0.545,0.535,0.525,0.529,0.011575836902790236,140
0.7577777862548828,0.06323257085562009,0.009537363052368164,0.0009188936923945278,10,1.0,1.0,0.1,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.515,0.53,0.53,0.535,0.515,0.525,0.008366600265340762,182
